experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,ideal_return_gain,0.03537876561801473,0.02157830326092101,20,0.025754674378622992,0.044212644218388455,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,actual_return_gain,0.010252116431851916,0.007444897675554307,20,0.006623920746607858,0.01267093134232114,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,learned_direction_derivative,0.31800007688182713,0.18745926001855992,20,0.23252964849050245,0.3930665216133758,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,projected_direction_derivative,0.25550486751747914,0.18951475638541532,20,0.17163665298539368,0.33336985469496244,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,realized_path_derivative,0.09676778162194985,0.0744612634125625,20,0.06047983878202134,0.12095990637796518,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,forward_kl_training,0.00043567553560474876,0.00038761074824098895,20,0.0002775820874252128,0.0006044573648087734,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,forward_kl_validation,0.00043754170019811206,0.00039083604339000896,20,0.0002784017072759712,0.0006136634253374565,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,forward_kl_exact,0.00043750379777726786,0.000390899685845146,20,0.000278262647513657,0.0006138245691694779,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,old_new_kl,9.443727956940227e-05,4.6580826093082233e-08,20,9.442192867246653e-05,9.44601673524623e-05,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,direction_realization_residual,0.08911963317956993,0.07898695477461053,20,0.057068686277287596,0.12465154574505807,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,seconds,0.0006057900027371943,0.00011975032511650696,20,0.0005589982513629365,0.0006605703925015405,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,learned_q_0,0.16184827478767766,0.31791117053584295,20,0.023236487353917673,0.2944675496373465,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,learned_q_1,0.4201783399511534,0.2384559228736152,20,0.31036816819630375,0.5151219333292392,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,candidate_p_0,0.3050775875975073,0.003878039540386884,20,0.3031876642790632,0.3063375450567477,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,candidate_p_1,0.7050019965368992,0.0038780395669385523,20,0.7031120732290237,0.7062619537914212,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,source_direction_error,0.06479645941567201,0.07087894998605476,20,0.035038925702452046,0.09499760313857682,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,source_exact_score,0.0017315405843279098,0.07087894998605478,20,-0.028469603138576948,0.031489074297547874,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,replayed_source_episodes,32.0,0.0,20,32.0,32.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,1,AN,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,source_steps_total,532.0,0.0,20,532.0,532.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,ideal_return_gain,0.03537876561801473,0.02157830326092101,20,0.025754674378622992,0.044212644218388455,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,actual_return_gain,0.03546843913211051,0.03494751300588635,20,0.020653736578283927,0.050261757980986255,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,learned_direction_derivative,0.31800007688182713,0.18745926001855992,20,0.23252964849050245,0.3930665216133758,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,projected_direction_derivative,0.25550486751747914,0.18951475638541532,20,0.17163665298539368,0.33336985469496244,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,realized_path_derivative,0.29401817184588797,0.27240594743677743,20,0.17678570100633054,0.40798231328661466,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,forward_kl_training,0.0002204463417144643,0.00017943041305344728,20,0.0001440006621038934,0.00030116545869686423,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,forward_kl_validation,0.00022618907035779892,0.0001912849567350962,20,0.00014599511460070244,0.00031302403233069115,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,forward_kl_exact,0.00022638453105202776,0.0001914436979352325,20,0.00014616495353953764,0.000313514953503068,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,old_new_kl,0.001008927570263588,0.0013507546996231366,20,0.0004517290362187212,0.001598233103281076,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,direction_realization_residual,0.045771169537984525,0.03833453829857233,20,0.029710543611380247,0.06323163775914248,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,seconds,0.0021000399894546716,0.000602328666784083,20,0.001873122729593888,0.002406192730850307,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,learned_q_0,0.16184827478767766,0.31791117053584295,20,0.023236487353917673,0.2944675496373465,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,learned_q_1,0.4201783399511534,0.2384559228736152,20,0.31036816819630375,0.5151219333292392,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,candidate_p_0,0.3157040686336875,0.014676146674104423,20,0.3093666220983616,0.32184687030797055,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,candidate_p_1,0.7148958288258731,0.013661082007766168,20,0.7090211175537118,0.7205797375302169,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,source_direction_error,0.06479645941567201,0.07087894998605476,20,0.035038925702452046,0.09499760313857682,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,source_exact_score,0.0017315405843279098,0.07087894998605478,20,-0.028469603138576948,0.031489074297547874,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,replayed_source_episodes,32.0,0.0,20,32.0,32.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,10,AN,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,source_steps_total,532.0,0.0,20,532.0,532.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,ideal_return_gain,0.03537876561801473,0.02157830326092101,20,0.025754674378622992,0.044212644218388455,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,actual_return_gain,0.029002474849923,0.022503651247132623,20,0.01891620911897868,0.038434585235800206,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,learned_direction_derivative,0.31800007688182713,0.18745926001855992,20,0.23252964849050245,0.3930665216133758,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,projected_direction_derivative,0.25550486751747914,0.18951475638541532,20,0.17163665298539368,0.33336985469496244,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,realized_path_derivative,0.2518095479761534,0.19123055641454917,20,0.16603781587392294,0.33113134271214034,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,forward_kl_training,0.00014225814928840247,0.0001666975218458029,20,7.153108087689958e-05,0.00021958505305901194,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,forward_kl_validation,0.00014363993179031704,0.00016622078087088512,20,7.295785026206768e-05,0.00022023202692893405,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,forward_kl_exact,0.0001437844921827063,0.00016650756904772068,20,7.300803611072729e-05,0.0002204764156726197,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,old_new_kl,0.0006320412602226147,0.0006235041786201731,20,0.00037456634606490823,0.0009027382709780871,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,32,100,AN,False,direction_realization_residual,0.02910341467027185,0.033887236620832754,20,0.014687455424317578,0.04478829443880778,training_seed_or_data_batch,False
