experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-A,DA,mc_raw,shared_offset,2048,100,,False,actual_return_gain,2.5618031318967946,0.08476144193044838,10,2.507855465785298,2.6084921299302555,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,100,,False,realized_path_derivative,0.9091243858407679,0.030700303284834262,10,0.889693619636464,0.9261395390308171,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,100,,False,old_new_kl,0.45579532717635196,0.026908391283294454,10,0.4388195827650664,0.47074479474035524,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,100,,False,candidate_p_0,0.8031172446773919,0.012199570007780864,10,0.7953302233415435,0.8098256947184191,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,100,,False,candidate_p_1,0.9568786160976934,0.0032078645261309005,10,0.9548259627150989,0.9586349950242381,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,source_steps_total,2548.0,0.0,10,2548.0,2548.0,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,eta,0.1,0.0,10,0.1,0.1,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,ideal_return_gain,0.028095038930868323,0.003819092414698901,10,0.025932588426519534,0.030450052617563,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,actual_return_gain,0.02039960580042712,0.003662452210240232,10,0.018364352155717047,0.022637827249125483,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_direction_derivative,0.2689447348620944,0.03406325569789694,10,0.24942490920208993,0.29005128375369194,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,projected_direction_derivative,0.19214425762005108,0.03179298441616814,10,0.1747406327751948,0.2116751137969372,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,realized_path_derivative,0.189557061659115,0.031635116783827154,10,0.17192676246651198,0.20899531610443975,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_training,0.00010382528215769694,3.4405673196177744e-05,10,8.359144885799612e-05,0.00012420059075506461,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_validation,0.00010401302851610024,3.4355191830716465e-05,10,8.371715505617174e-05,0.00012438981101116402,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_exact,0.00010371898288839673,3.425888383149414e-05,10,8.343136096363833e-05,0.0001239706612581937,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,old_new_kl,0.00023756566698808135,8.24989407063672e-05,10,0.00019300479520326905,0.00028863968208007416,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,direction_realization_residual,0.020878575302199748,0.006927173735185677,10,0.016784857547829966,0.024976969327614777,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,seconds,0.055872540036216375,0.0032844663296166146,10,0.05412355310865678,0.057891567361075424,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_q_0,0.047796754880908406,0.05223633653812122,10,0.01711915834341735,0.07872300189482168,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_q_1,0.36525904506792617,0.04451961442341994,10,0.3389202291671817,0.3925180948558074,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,candidate_p_0,0.309966870539322,0.001680076209358075,10,0.30903052695076255,0.31099803383676955,training_seed_or_data_batch,False,,,
P-A,AN,mc_raw,shared_offset,2048,1000,AN,False,candidate_p_1,0.7097766172225097,0.0016141622678419218,10,0.7088770782102354,0.7107689841693376,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,source_steps_total,2548.0,0.0,10,2548.0,2548.0,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,actual_return_gain,3.9787741313119716,0.01499768120995769,10,3.9685553102621585,3.9864317368645277,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,realized_path_derivative,2.323814696058954,0.09175791724107994,10,2.2636990090923113,2.3725459711853327,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,old_new_kl,1.9594041665673518,0.10372167938397282,10,1.8914681817587347,2.0145130157834927,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,candidate_p_0,0.9925460531118968,0.0018807070272441361,10,0.9912638723040975,0.9935060151196985,training_seed_or_data_batch,False,,,
P-A,DA,mc_raw,shared_offset,2048,1000,,False,candidate_p_1,0.9986220388399598,0.0003504135648005057,10,0.9983827986307583,0.9988007568363821,training_seed_or_data_batch,False,,,
P-T,AN,,,,,,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_path_derivative,0.09144195502916563,0.0648907859293008,10,0.05012765008828286,0.1260301761949335,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_normalized_path_derivative,0.04572097751458282,0.0324453929646504,10,0.02506382504414143,0.06301508809746675,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,old_return,0.14079999999999998,0.0,10,0.14079999999999998,0.14079999999999998,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,return,0.150349040973332,0.006808684688980065,10,0.146023588875844,0.154006557942177,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,return_gain,0.009549040973332049,0.006808684688980065,10,0.005223588875844019,0.013206557942177012,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,forward_kl_training,3.496296021814758e-09,2.7271692624220566e-09,7,1.7137266558387966e-09,5.359831226849557e-09,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,direction_loss,-0.06956381576423196,0.017826978136562255,10,-0.08078784601714657,-0.059661588488773606,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,direction_check_score,0.08344295991510982,0.14995686264665897,10,0.0022735990419888363,0.17587122417538603,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,frozen_actor_p_0,0.30144091050256194,0.002394403211466181,10,0.3000896372162375,0.30286140851436905,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,frozen_actor_p_1,0.7102717833222199,0.007264960044969036,10,0.7056798881862306,0.7141336555096555,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_direction_error,0.0017881488528157948,0.0015516113406845243,10,0.0009955464128000083,0.0027581877109285158,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,source_realization_residual,0.023255324250316203,0.037716338730160844,10,0.006831949566063625,0.04651590447557531,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_direction_error,0.02149866315310811,0.03110071358928512,10,0.007724388884334824,0.040915326535605395,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,transport_error_upper_bound,0.029500278662403408,0.044537886175789694,10,0.009041352706876631,0.057308387298109484,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,normalized_derivative_lower_bound,0.034767209758908034,0.032555025932407174,10,0.014253151863739698,0.051181927336457926,training_seed_or_data_batch,False,normalized,4,2
P-T,AN,,,,,,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_path_derivative,0.18288391005833127,0.1297815718586016,10,0.10025530017656573,0.252060352389867,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_normalized_path_derivative,0.04572097751458282,0.0324453929646504,10,0.02506382504414143,0.06301508809746675,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,old_return,0.28159999999999996,0.0,10,0.28159999999999996,0.28159999999999996,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,return,0.300698081946664,0.01361736937796013,10,0.292047177751688,0.308013115884354,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,return_gain,0.019098081946664097,0.01361736937796013,10,0.010447177751688038,0.026413115884354025,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,forward_kl_training,3.496296021814758e-09,2.7271692624220566e-09,7,1.7137266558387966e-09,5.359831226849557e-09,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,direction_loss,-0.06956381576423196,0.017826978136562255,10,-0.08078784601714657,-0.059661588488773606,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,direction_check_score,0.08344295991510982,0.14995686264665897,10,0.0022735990419888363,0.17587122417538603,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_true_coefficient_1,0.3599999999999998,0.0,10,0.3599999999999998,0.3599999999999998,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,frozen_actor_p_0,0.30144091050256194,0.002394403211466181,10,0.3000896372162375,0.30286140851436905,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,frozen_actor_p_1,0.7102717833222199,0.007264960044969036,10,0.7056798881862306,0.7141336555096555,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_direction_error,0.0017881488528157948,0.0015516113406845243,10,0.0009955464128000083,0.0027581877109285158,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,source_realization_residual,0.023255324250316203,0.037716338730160844,10,0.006831949566063625,0.04651590447557531,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_direction_error,0.02149866315310811,0.03110071358928512,10,0.007724388884334824,0.040915326535605395,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,transport_error_upper_bound,0.029500278662403408,0.044537886175789694,10,0.009041352706876631,0.057308387298109484,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,normalized_derivative_lower_bound,0.034767209758908034,0.032555025932407174,10,0.014253151863739698,0.051181927336457926,training_seed_or_data_batch,False,normalized,4,4
P-T,AN,,,,,,False,target_plus_type_probability,0.5999999999999999,1.1702778228589004e-16,10,0.5999999999999999,0.5999999999999999,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,density_ratio,1.0,0.0,10,1.0,1.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,neighbor_weight,2.0,0.0,10,2.0,2.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,semantic_drift,0.0,0.0,10,0.0,0.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,target_local_energy,0.06652799999999993,0.0,10,0.06652799999999993,0.06652799999999993,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,target_path_derivative,0.2743258650874969,0.1946723577879024,10,0.1503829502648486,0.37809052858480047,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,target_normalized_path_derivative,0.04572097751458282,0.0324453929646504,10,0.02506382504414143,0.06301508809746675,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,old_return,0.42239999999999994,0.0,10,0.42239999999999994,0.42239999999999994,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,return,0.45104712291999605,0.020426054066940192,10,0.4380707666275319,0.46201967382653086,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,return_gain,0.028647122919996142,0.020426054066940192,10,0.015670766627532057,0.03961967382653103,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,source_steps_total,2067.2,7.728734264634367,10,2062.4,2070.4,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,source_steps_training,2048.0,0.0,10,2048.0,2048.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,source_steps_direction_check,8.0,0.0,10,8.0,8.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,source_steps_return_check,11.2,7.728734264634366,10,6.4,14.4,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,eta,0.06999999999999999,0.0483045891539648,10,0.04,0.09,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,attempts,0.7,0.4830458915396479,10,0.4,0.9,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,forward_kl_training,3.496296021814758e-09,2.7271692624220566e-09,7,1.7137266558387966e-09,5.359831226849557e-09,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,direction_loss,-0.06956381576423196,0.017826978136562255,10,-0.08078784601714657,-0.059661588488773606,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,direction_steps,100.0,0.0,10,100.0,100.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,q_bound,5.0,0.0,10,5.0,5.0,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,direction_check_score,0.08344295991510982,0.14995686264665897,10,0.0022735990419888363,0.17587122417538603,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,return_check_gain,0.05119047619047618,0.09006537895757996,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,return_check_standard_error,0.05119047619047618,0.09006537895757995,7,0.0,0.1226190476190476,training_seed_or_data_batch,False,normalized,4,6
P-T,AN,,,,,,False,target_true_coefficient_0,0.05999999999999981,7.314236392868128e-18,10,0.05999999999999981,0.05999999999999981,training_seed_or_data_batch,False,normalized,4,6
