target,condition,seed,n_agents,type0_probability,interaction_strength,team_return,per_agent_return,optimal_team_return,optimality_gap_per_agent,action1_type0,action1_type1
agents_6,no_direction_check,101,6,0.6,0.7,2.9439983998287884,0.4906663999714647,2.9439984,2.8535248238389006e-11,0.010000000022922312,0.9899999999872818
agents_6,no_direction_check,102,6,0.6,0.7,2.943998399817155,0.4906663999695258,2.9439984,3.047414172859438e-11,0.010000000025206183,0.9899999999874634
agents_6,no_direction_check,103,6,0.6,0.7,2.9439983998079127,0.49066639996798544,2.9439984,3.201453916782763e-11,0.010000000021742282,0.9899999999800086
agents_6,no_direction_check,104,6,0.6,0.7,2.9439983998620605,0.49066639997701006,2.9439984,2.2989906274991274e-11,0.01000000002141258,0.9899999999939928
agents_6,no_direction_check,105,6,0.6,0.7,2.943998399784454,0.4906663999640757,2.9439984,3.592430057134758e-11,0.010000000030684601,0.9899999999866181
agents_6,no_direction_check,106,6,0.6,0.7,2.943998399839799,0.49066639997329986,2.9439984,2.6700123593551932e-11,0.010000000020548301,0.9899999999868044
agents_6,no_direction_check,107,6,0.6,0.7,2.9439983998288586,0.49066639997147643,2.9439984,2.852355388919629e-11,0.010000000024349984,0.989999999989356
agents_6,no_direction_check,108,6,0.6,0.7,2.943998399839951,0.4906663999733252,2.9439984,2.667481050859048e-11,0.01000000002261212,0.989999999989816
agents_6,no_direction_check,109,6,0.6,0.7,2.9439983997568393,0.4906663999594732,2.9439984,4.0526767127365325e-11,0.010000000032246287,0.9899999999814927
agents_6,no_return_check,100,6,0.6,0.7,2.943998399950745,0.49066639999179085,2.9439984,8.209137073815024e-12,0.010000000007249535,0.9899999999972844
agents_6,no_return_check,101,6,0.6,0.7,2.943998399949292,0.49066639999154865,2.9439984,8.451313722919925e-12,0.010000000006966232,0.9899999999964885
agents_6,no_return_check,102,6,0.6,0.7,2.943998399947695,0.49066639999128253,2.9439984,8.717471189356729e-12,0.010000000006483463,0.9899999999953671
agents_6,no_return_check,103,6,0.6,0.7,2.94399839995064,0.4906663999917733,2.9439984,8.226678597604101e-12,0.010000000007394292,0.9899999999974646
agents_6,no_return_check,104,6,0.6,0.7,2.9439983999507646,0.4906663999917941,2.9439984,8.205880419609457e-12,0.01000000000765208,0.9899999999978691
agents_6,no_return_check,105,6,0.6,0.7,2.9439983999496473,0.4906663999916079,2.9439984,8.39210182827325e-12,0.010000000006734087,0.9899999999962491
agents_6,no_return_check,106,6,0.6,0.7,2.9439983999499315,0.49066639999165523,2.9439984,8.34473231255591e-12,0.01000000000724695,0.9899999999970635
agents_6,no_return_check,107,6,0.6,0.7,2.9439983999505293,0.4906663999917549,2.9439984,8.245108299812879e-12,0.010000000007156975,0.9899999999970934
agents_6,no_return_check,108,6,0.6,0.7,2.943998399949194,0.49066639999153233,2.9439984,8.467671008816069e-12,0.010000000006774883,0.9899999999961869
agents_6,no_return_check,109,6,0.6,0.7,2.94399839994845,0.4906663999914083,2.9439984,8.591645913232545e-12,0.010000000006460716,0.9899999999955359
agents_6,ours,100,6,0.6,0.7,2.9439983997028225,0.4906663999504704,2.9439984,4.952956563405072e-11,0.010000000044984683,0.9899999999854074
