experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0008254553998265024,0.0007901244684086139,10,-0.0012415064262594879,-0.00030525143748574634,paired_training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-714.8,593.903995234546,10,-1059.21,-360.77000000000015,paired_training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.001323860771606844,0.00045843551688030243,10,-0.0016018047249098666,-0.0010641582870119528,paired_training_seed_or_data_batch,False,composition,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,53.6,650.3911985190998,10,-308.40999999999997,457.6599999999997,paired_training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0024763661994793296,0.0023703734052257534,10,-0.003724519278778107,-0.0009157543124570158,paired_training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-714.8,593.903995234546,10,-1059.21,-360.77000000000015,paired_training_seed_or_data_batch,False,composition,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0039715823148203985,0.001375306550640849,10,-0.004805414174729213,-0.003192474861035555,paired_training_seed_or_data_batch,False,composition,4,6
