experiment,method,label,actor_class,sample_episodes,fit_steps,direction_method,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,ideal_return_gain,0.02868671818466374,0.0017334661156398752,20,0.027960674022591375,0.029437710358190376,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,actual_return_gain,0.02146735074573222,0.0017582429671478565,20,0.02072390079033884,0.02223895611564041,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_direction_derivative,0.27366246459616006,0.015679426830761744,20,0.2670607318741485,0.2804244984776837,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,projected_direction_derivative,0.20125492408355253,0.015091009557275449,20,0.1948872195496864,0.2078765932777091,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,realized_path_derivative,0.19905495472143864,0.015241758115642726,20,0.1925972819704931,0.2057424571924089,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_training,9.129892983242342e-05,2.3660963297599007e-05,20,8.133684016720125e-05,0.00010079273397042469,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_validation,9.137612192614622e-05,2.3882538606976818e-05,20,8.136998773456147e-05,0.00010095191100093695,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,forward_kl_exact,9.132208641358723e-05,2.377146858749939e-05,20,8.129184178953617e-05,0.00010086789353259538,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,old_new_kl,0.00025698314548297085,3.863638559665786e-05,20,0.00024090672585121316,0.0002741193496916526,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,direction_realization_residual,0.018366295666276063,0.004799451978551417,20,0.016341977048962578,0.020295295814687545,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,seconds,0.18719277500058523,0.0302049649625691,20,0.17504253560589858,0.20039981863170397,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_q_0,0.0699898847449624,0.03371911298896812,20,0.056316260990376996,0.08453654727028094,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,learned_q_1,0.3692935409644048,0.021207155992480905,20,0.360408145998457,0.378259362282867,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,candidate_p_0,0.310469235634584,0.0008090556004936454,20,0.3101264267058581,0.31082419862178834,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,candidate_p_1,0.710263429280267,0.0007781359371475076,20,0.7099337169177072,0.7106048663526289,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,source_direction_error,0.0006553232254683497,0.0004983222221628919,20,0.00046233315134882756,0.0008889429804766495,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,source_exact_score,0.06587267677453158,0.000498322222162897,20,0.06563905701952329,0.0660656668486511,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,AN,mc_raw,shared_offset,2048,1000,AN,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,actual_return_gain,0.012670876012107807,1.5935228392005137e-07,20,0.012670803396021994,0.012670914632482204,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,projected_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,realized_path_derivative,0.1209595120424564,1.109885327069062e-06,20,0.12095900623324246,0.12095978071370998,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,forward_kl_training,0.00013395715732536192,2.6727632457145036e-05,20,0.00012226502571789378,0.00014538171354144773,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,forward_kl_validation,0.00013402751184138283,2.6551534655257245e-05,20,0.00012242379899365735,0.00014525667907188175,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,forward_kl_exact,0.00013394464119759544,2.6605025354729828e-05,20,0.0001224470304553955,0.00014533081532200437,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,old_new_kl,9.442011855718617e-05,6.968284802971384e-09,20,9.44169424244264e-05,9.442180834615497e-05,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,direction_realization_residual,0.02738201814400677,0.005469875300633275,20,0.025006707742889572,0.029729790661712188,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,seconds,0.0012068300100509077,0.00030680493526243893,20,0.0010809183806122747,0.0013335177408589514,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,candidate_p_0,0.30633735541597995,5.840962551822239e-07,20,0.30633708916840535,0.30633749690379325,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,candidate_p_1,0.7062619518191056,4.4979151990003605e-10,20,0.7062619516229358,0.7062619520080543,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,actual_return_gain,0.03210969679428623,0.004330488200605455,20,0.030186361727318135,0.03396101097586038,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,projected_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,realized_path_derivative,0.30308184116241543,0.03936218054412041,20,0.2860039701683802,0.31981276769075906,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,forward_kl_training,7.935610578453622e-06,5.613729968768649e-06,20,5.617077839413845e-06,1.0395292398205176e-05,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,forward_kl_validation,7.943601133028131e-06,5.605063038217318e-06,20,5.628509947390099e-06,1.0400679466734337e-05,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,forward_kl_exact,7.928672564327713e-06,5.616794551327385e-06,20,5.615409315923908e-06,1.0405281394876336e-05,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,old_new_kl,0.00043784337356553743,0.00010957993975267866,20,0.0003899426197140316,0.0004856268325483258,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,direction_realization_residual,0.0016175091103906136,0.001161286073102012,20,0.0011418854151332679,0.002130084661973963,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,seconds,0.0027787500119302424,0.0007949242021798346,20,0.002451037514401833,0.0031205411376140544,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,candidate_p_0,0.30459581809640945,0.0011961043780813207,20,0.30410118120298063,0.30511422758704243,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,candidate_p_1,0.7167454172688118,0.002190841760956308,20,0.7157943158123646,0.7176689799335756,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,10,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,actual_return_gain,0.028843317426330617,0.002022237896405725,20,0.027976425018474468,0.029700441225632295,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,projected_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,realized_path_derivative,0.2751096234709012,0.018333191341547664,20,0.2669579145744507,0.28289318578666883,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,forward_kl_training,3.4681481346307453e-09,1.5600668788265708e-09,20,2.7902320131298304e-09,4.138887446828346e-09,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,forward_kl_validation,3.4743094251872625e-09,1.575070036494198e-09,20,2.7860033240915e-09,4.1629761534676136e-09,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,forward_kl_exact,3.4663093635341278e-09,1.5550404081163391e-09,20,2.7867405526031287e-09,4.1399582335613265e-09,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,old_new_kl,0.00035533368831986914,4.639407088100949e-05,20,0.00033486296589884567,0.00037533100180851223,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,direction_realization_residual,7.134071945894088e-07,3.205656957332211e-07,20,5.734752811786725e-07,8.5199591241417e-07,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,seconds,0.01909317000536248,0.0034286092940715505,20,0.017725899882643715,0.020638282119762152,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,candidate_p_0,0.3029397400080266,0.0013982787477441398,20,0.3023727286016619,0.30355127064847315,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,candidate_p_1,0.7153589425744973,0.0010082259215565706,20,0.7149212800289527,0.7157833809655669,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,100,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,actual_return_gain,0.028811798106007702,0.001957157704352403,20,0.0279673050260519,0.029643294329097184,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,projected_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,realized_path_derivative,0.2748176861256872,0.017709916519466462,20,0.26695165537934146,0.2823586008329733,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,forward_kl_training,1.4072336139682913e-17,2.48181552086516e-17,20,3.870002916719135e-18,2.4753600804654598e-17,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,forward_kl_validation,1.3850170974893244e-17,2.4871920457564554e-17,20,3.693051706697302e-18,2.4486775824975915e-17,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,forward_kl_exact,1.410348864157253e-17,2.4794989939744345e-17,20,3.938357060662677e-18,2.4766333564232862e-17,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,old_new_kl,0.0003545120849663766,4.484925278458458e-05,20,0.0003347369835269692,0.0003741056031077581,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,direction_realization_residual,6.360150470091336e-30,1.2733956479876045e-29,20,2.569575576309879e-30,1.2618824257889282e-29,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,seconds,0.18162482999032364,0.023516374254728408,20,0.17225033163907938,0.19189401786701638,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,candidate_p_0,0.3029416291115214,0.0014056813684373557,20,0.30237257020897257,0.3035561103920533,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,candidate_p_1,0.71534243283387,0.0009718853156942114,20,0.7149197866044962,0.7157516028514731,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,table,2048,1000,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,actual_return_gain,0.012670928751924984,1.0883585342242433e-09,20,0.012670928275249786,0.01267092921321539,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,projected_direction_derivative,0.2019747690754569,0.016308155313049952,20,0.19501002592238864,0.20904406106306947,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,realized_path_derivative,0.12095988271902787,9.940335819010638e-09,20,0.12095987836539684,0.1209598869321446,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,forward_kl_training,0.00013395912870866244,2.6727910290396704e-05,20,0.0001222685299660566,0.0001453822253865179,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,forward_kl_validation,0.0001340295218267596,2.655176429944746e-05,20,0.0001224242924451049,0.0001452571620971084,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,forward_kl_exact,0.00013394660206992597,2.6605317197322286e-05,20,0.0001224489395579048,0.00014533129147473308,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,old_new_kl,9.442237939460346e-05,1.551252211517548e-11,20,9.442237260048838e-05,9.442238596943725e-05,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,direction_realization_residual,0.02738240771495975,0.005469922630516752,20,0.025006775164011123,0.029729902958826618,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,seconds,0.0007970000151544809,0.0005196290759241546,20,0.0006076927673711906,0.001057007247727597,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,candidate_p_0,0.306337543809872,5.238765391400489e-10,20,0.3063375435804265,0.30633754403191216,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,candidate_p_1,0.7062619525741124,5.114539566277775e-10,20,0.7062619523501077,0.7062619527908873,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,1,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,actual_return_gain,0.01340917241961739,0.002381939518328079,20,0.012433505002714606,0.014482131665825184,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,projected_direction_derivative,0.2019747690754569,0.016308155313049952,20,0.19501002592238864,0.20904406106306947,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,realized_path_derivative,0.1275292122585256,0.021609200087119956,20,0.11867190738219822,0.1372558567961234,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,forward_kl_training,0.00012617760861395404,2.4778552523175547e-05,20,0.00011548130273458045,0.0001362532459993201,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,forward_kl_validation,0.00012612151246149078,2.4407780789852134e-05,20,0.00011568292870831465,0.00013621615465988178,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,forward_kl_exact,0.00012620360816243344,2.4657642800139066e-05,20,0.00011558058586491131,0.00013618825309252361,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,old_new_kl,0.00010780966786577485,3.65006504401815e-05,20,9.315188065804005e-05,0.00012493776044049883,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,direction_realization_residual,0.02578145429472135,0.005026122934510875,20,0.023611825556089545,0.027808766278580994,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,seconds,0.002278764999937266,0.0009340328038691232,20,0.001968561388348462,0.00275295823419583,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,learned_q_0,0.06980274674478631,0.033291626673272866,20,0.05632652539595289,0.08435125414272722,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,learned_q_1,0.37090607449871604,0.023862667471730176,20,0.36052673858405726,0.3809519428699513,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,candidate_p_0,0.306684991692781,0.001139879653906952,20,0.30621781181291186,0.3071978500749806,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,candidate_p_1,0.7065986775290896,0.0011107680666455645,20,0.7061433498689298,0.7070988812318826,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,source_direction_error,0.000718655835175913,0.0005495619242194691,20,0.0005027258894348001,0.0009702532293050472,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,source_exact_score,0.06580934416482401,0.0005495619242194703,20,0.0655577467706949,0.06602527411056515,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,additional_training_environment_steps,0.0,0.0,20,0.0,0.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,replayed_source_episodes,2048.0,0.0,20,2048.0,2048.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,10,SA,False,report_validation_episodes,500.0,0.0,20,500.0,500.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,source_steps_total,2548.0,0.0,20,2548.0,2548.0,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,eta,0.10000000000000002,1.4238309865648918e-17,20,0.10000000000000002,0.10000000000000002,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,ideal_return_gain,0.028811798106007747,0.0019571577043524446,20,0.027967305026051912,0.029643294329097222,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,actual_return_gain,0.021529105407916898,0.0018638966962727065,20,0.020724274169216354,0.02233721969176553,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,learned_direction_derivative,0.2748176861256876,0.017709916519466972,20,0.2669516553793419,0.28235860083297404,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,projected_direction_derivative,0.2019747690754569,0.016308155313049952,20,0.19501002592238864,0.20904406106306947,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,realized_path_derivative,0.19958018480453651,0.016150537838982727,20,0.1925993030163686,0.20656271750194963,training_seed_or_data_batch,False
P-EA,SA,mc_raw,shared_offset,2048,100,SA,False,forward_kl_training,9.239198274755825e-05,2.3681219411567165e-05,20,8.234364668542913e-05,0.00010231454799080494,training_seed_or_data_batch,False
